data;Indicador;qte;fx_atraso;tipo;MesAbreviado;nr_dia_util;quartil;dt_mes;VALORPRIN_FIN
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;6;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;7;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;8;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;9;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;10;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;11;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;12;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;13;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;14;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;15;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;16;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;17;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;18;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;19;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;20;Q1;1;0,0
01/01/2025;Pagamentos;0,0;7 - 361-720;HUMANO;jan;21;Q1;1;0,0
01/01/2025;Pagamentos;45,0;7 - 361-720;ROBÔ;jan;1;Q1;1;2841,61
01/01/2025;Pagamentos;13,0;8 - Maior 720;HUMANO;jan;1;Q1;1;723,74
01/01/2025;Pagamentos;63,0;8 - Maior 720;ROBÔ;jan;1;Q1;1;3331,9
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;1;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;2;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;3;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;4;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;5;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;6;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;7;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;8;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;9;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;10;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;11;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;12;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;13;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;14;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;15;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;16;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;17;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;18;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;19;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;20;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;HUMANO;jan;21;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;1;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;2;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;3;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;4;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;5;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;6;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;7;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;8;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;9;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;10;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;11;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;12;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;13;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;14;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;15;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;16;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;17;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;18;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;19;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;20;Q1;1;0,0
01/01/2025;Pagamentos;0,0;GERAL;ROBÔ;jan;21;Q1;1;0,0
01/02/2025;Pagamentos;411,0;0 - 0-30;HUMANO;fev;1;Q1;2;25613,56
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;481,0;0 - 0-30;ROBÔ;fev;1;Q1;2;29405,22
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;0 - 0-30;ROBÔ;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;204,0;1 - 31-60;HUMANO;fev;1;Q1;2;15714,99
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;441,0;1 - 31-60;ROBÔ;fev;1;Q1;2;27977,84
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;1 - 31-60;ROBÔ;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;53,0;2 - 61-90;HUMANO;fev;1;Q1;2;8258,67
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;2;Q1;2;
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;74,0;2 - 61-90;ROBÔ;fev;1;Q1;2;7069,07
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;2 - 61-90;ROBÔ;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;37,0;3 - 91-120;HUMANO;fev;1;Q1;2;5195,14
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;2;Q1;2;
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;41,0;3 - 91-120;ROBÔ;fev;1;Q1;2;4242,56
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;3 - 91-120;ROBÔ;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;24,0;4 - 121-150;HUMANO;fev;1;Q1;2;3187,77
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;2;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;3;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;50,0;4 - 121-150;ROBÔ;fev;1;Q1;2;4647,04
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;2;Q1;2;
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;3;Q1;2;
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;4 - 121-150;ROBÔ;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;12,0;5 - 151-180;HUMANO;fev;1;Q1;2;1352,81
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;4;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;5;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;10;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;11;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;12;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;13;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;14;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;15;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;16;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;17;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;18;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;19;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;20;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;HUMANO;fev;21;Q1;2;0,0
01/02/2025;Pagamentos;31,0;5 - 151-180;ROBÔ;fev;1;Q1;2;3392,28
01/02/2025;Pagamentos;0,0;5 - 151-180;ROBÔ;fev;6;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;ROBÔ;fev;7;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;ROBÔ;fev;8;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;ROBÔ;fev;9;Q1;2;0,0
01/02/2025;Pagamentos;0,0;5 - 151-180;ROBÔ;fev;10;Q1;2;0,0
