DATA_ACIONA;FX_ATRASO;ORIGEM;ACIONAMENTOS;VALORPRIN_FIN_ACIONAMENTOS;CPC;VALORPRIN_FIN_CPC;CPCA;VALORPRIN_FIN_CPCA;PROMESSA;VALORPRIN_FIN_PROMESSA;nr_dia_util;quartil;dt_mes;mes_abreviado
2025-09-13;361-720;Humano;1023,0;772756,75;309,0;140933,68;242,0;107526,30000000002;113,0;31296,910000000003;10;Q3;9;Set
2025-09-13;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10;Q3;9;Set
2025-09-13;Maior 720;Humano;88,0;44622,42;28,0;8938,010000000002;20,0;5987,880000000001;8,0;1339,99;10;Q3;9;Set
2025-09-13;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10;Q3;9;Set
2025-09-15;Preventivo;Humano;1,0;29,9;1,0;29,9;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;0-30;Humano;2,0;625,8000000000001;1,0;104,21000000000001;1,0;104,21000000000001;1,0;104,21000000000001;11;Q3;9;Set
2025-09-15;0-30;Robô;27,0;2525,85;21,0;1875,4600000000003;16,0;1566,5600000000002;8,0;995,74;11;Q3;9;Set
2025-09-15;31-60;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;31-60;Robô;24,0;2450,07;19,0;1873,53;9,0;1512,46;1,0;159,8;11;Q3;9;Set
2025-09-15;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;91-120;Robô;123,0;83525,62999999999;5,0;991,3399999999998;3,0;901,6399999999999;1,0;58,21;11;Q3;9;Set
2025-09-15;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;11;Q3;9;Set
2025-09-15;121-150;Robô;136,0;82792,12000000001;19,0;1921,2800000000002;14,0;1270,64;8,0;450,71000000000004;11;Q3;9;Set
2025-09-15;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;11;Q3;9;Set
2025-09-15;151-180;Robô;57,0;39456,009999999995;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;11;Q3;9;Set
2025-09-15;181-360;Humano;498,0;216490,52;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;11;Q3;9;Set
2025-09-15;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;11;Q3;9;Set
2025-09-15;361-720;Humano;1119,0;835924,79;345,0;160253,81;274,0;124072,41;128,0;38488,490000000005;11;Q3;9;Set
2025-09-15;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-15;Maior 720;Humano;89,0;45798,0;28,0;8938,010000000002;20,0;5987,880000000001;8,0;1339,99;11;Q3;9;Set
2025-09-15;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11;Q3;9;Set
2025-09-16;Preventivo;Humano;12,0;799,4100000000001;12,0;799,4100000000001;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;0-30;Humano;5,0;765,5;4,0;243,91000000000003;1,0;104,21000000000001;1,0;104,21000000000001;12;Q3;9;Set
2025-09-16;0-30;Robô;31,0;2999,78;24,0;2189,59;19,0;1880,69;10,0;1229,97;12;Q3;9;Set
2025-09-16;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;31-60;Robô;25,0;2506,77;20,0;1930,2300000000002;10,0;1569,16;2,0;216,5;12;Q3;9;Set
2025-09-16;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;91-120;Robô;123,0;83525,62999999999;5,0;991,3399999999998;3,0;901,6399999999999;1,0;58,21;12;Q3;9;Set
2025-09-16;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;12;Q3;9;Set
2025-09-16;121-150;Robô;137,0;82851,92000000001;20,0;1981,0800000000002;14,0;1270,64;8,0;450,71000000000004;12;Q3;9;Set
2025-09-16;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;12;Q3;9;Set
2025-09-16;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;12;Q3;9;Set
2025-09-16;181-360;Humano;498,0;216490,52;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;12;Q3;9;Set
2025-09-16;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;12;Q3;9;Set
2025-09-16;361-720;Humano;1196,0;876606,5800000001;377,0;175688,08000000002;300,0;137901,56;136,0;39873,62;12;Q3;9;Set
2025-09-16;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-16;Maior 720;Humano;104,0;50396,47;33,0;9612,62;21,0;6047,680000000001;9,0;1399,79;12;Q3;9;Set
2025-09-16;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12;Q3;9;Set
2025-09-17;Preventivo;Humano;12,0;799,4100000000001;12,0;799,4100000000001;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;13;Q3;9;Set
2025-09-17;0-30;Robô;35,0;3261,12;26,0;2291,13;20,0;1960,5900000000001;11,0;1309,8700000000001;13;Q3;9;Set
2025-09-17;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;31-60;Robô;28,0;2906,27;23,0;2329,73;12,0;1888,7600000000002;3,0;456,2;13;Q3;9;Set
2025-09-17;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;91-120;Robô;124,0;83585,43;6,0;1051,1399999999999;3,0;901,6399999999999;1,0;58,21;13;Q3;9;Set
2025-09-17;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;13;Q3;9;Set
2025-09-17;121-150;Robô;137,0;82851,92000000001;20,0;1981,0800000000002;14,0;1270,64;8,0;450,71000000000004;13;Q3;9;Set
2025-09-17;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;13;Q3;9;Set
2025-09-17;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;13;Q3;9;Set
2025-09-17;181-360;Humano;498,0;216490,52;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;13;Q3;9;Set
2025-09-17;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;13;Q3;9;Set
2025-09-17;361-720;Humano;1259,0;917610,58;405,0;192031,81;320,0;147355,52000000002;140,0;40774,13;13;Q3;9;Set
2025-09-17;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-17;Maior 720;Humano;122,0;55160,31999999999;39,0;11440,620000000003;25,0;7820,129999999999;11,0;2191,8000000000006;13;Q3;9;Set
2025-09-17;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13;Q3;9;Set
2025-09-18;Preventivo;Humano;16,0;1085,9499999999998;13,0;879,31;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;14;Q3;9;Set
2025-09-18;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;14;Q3;9;Set
2025-09-18;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;14;Q3;9;Set
2025-09-18;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;14;Q3;9;Set
2025-09-18;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;14;Q3;9;Set
2025-09-18;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;14;Q3;9;Set
2025-09-18;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;14;Q3;9;Set
2025-09-18;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;14;Q3;9;Set
2025-09-18;181-360;Humano;498,0;216490,52;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;14;Q3;9;Set
2025-09-18;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;14;Q3;9;Set
2025-09-18;361-720;Humano;1297,0;938760,55;427,0;202833,58000000002;340,0;157331,68000000002;149,0;43171,729999999996;14;Q3;9;Set
2025-09-18;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-18;Maior 720;Humano;126,0;56536,68999999999;41,0;12672,43;26,0;8332,74;11,0;2191,8000000000006;14;Q3;9;Set
2025-09-18;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14;Q3;9;Set
2025-09-19;Preventivo;Humano;16,0;1085,9499999999998;13,0;879,31;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;15;Q3;9;Set
2025-09-19;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;15;Q3;9;Set
2025-09-19;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;15;Q3;9;Set
2025-09-19;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;15;Q3;9;Set
2025-09-19;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;15;Q3;9;Set
2025-09-19;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;15;Q3;9;Set
2025-09-19;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;15;Q3;9;Set
2025-09-19;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;15;Q3;9;Set
2025-09-19;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;15;Q3;9;Set
2025-09-19;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;15;Q3;9;Set
2025-09-19;361-720;Humano;1320,0;952044,3;442,0;209161,69;351,0;162551,49000000002;160,0;47752,240000000005;15;Q3;9;Set
2025-09-19;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-19;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;15;Q3;9;Set
2025-09-19;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;Preventivo;Humano;16,0;1085,9499999999998;13,0;879,31;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;15;Q3;9;Set
2025-09-20;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;15;Q3;9;Set
2025-09-20;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;15;Q3;9;Set
2025-09-20;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;15;Q3;9;Set
2025-09-20;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;15;Q3;9;Set
2025-09-20;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;15;Q3;9;Set
2025-09-20;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;15;Q3;9;Set
2025-09-20;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;15;Q3;9;Set
2025-09-20;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;15;Q3;9;Set
2025-09-20;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;15;Q3;9;Set
2025-09-20;361-720;Humano;1340,0;964441,7000000001;451,0;213796,2;358,0;166311,87000000002;163,0;48770,94;15;Q3;9;Set
2025-09-20;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-20;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;15;Q3;9;Set
2025-09-20;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15;Q3;9;Set
2025-09-22;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;16;Q3;9;Set
2025-09-22;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;16;Q3;9;Set
2025-09-22;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;16;Q3;9;Set
2025-09-22;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;16;Q3;9;Set
2025-09-22;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;16;Q3;9;Set
2025-09-22;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;16;Q3;9;Set
2025-09-22;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;16;Q3;9;Set
2025-09-22;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;16;Q3;9;Set
2025-09-22;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;16;Q3;9;Set
2025-09-22;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;16;Q3;9;Set
2025-09-22;361-720;Humano;1387,0;993527,1700000002;466,0;223102,57;369,0;172160,96;164,0;48850,84;16;Q3;9;Set
2025-09-22;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-22;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;16;Q3;9;Set
2025-09-22;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16;Q3;9;Set
2025-09-23;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;17;Q3;9;Set
2025-09-23;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;17;Q3;9;Set
2025-09-23;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;17;Q3;9;Set
2025-09-23;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;17;Q3;9;Set
2025-09-23;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;17;Q3;9;Set
2025-09-23;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;17;Q3;9;Set
2025-09-23;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;17;Q3;9;Set
2025-09-23;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;17;Q3;9;Set
2025-09-23;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;17;Q3;9;Set
2025-09-23;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;17;Q3;9;Set
2025-09-23;361-720;Humano;1391,0;995562,7200000002;468,0;224303,78000000003;371,0;173362,16999999998;165,0;49010,64;17;Q3;9;Set
2025-09-23;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-23;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;17;Q3;9;Set
2025-09-23;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17;Q3;9;Set
2025-09-24;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;0-30;Humano;6,0;817,04;5,0;295,45;2,0;155,75;2,0;155,75;18;Q3;9;Set
2025-09-24;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;18;Q3;9;Set
2025-09-24;31-60;Humano;1,0;53,959999999999994;1,0;53,959999999999994;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;18;Q3;9;Set
2025-09-24;61-90;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;91-120;Humano;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;18;Q3;9;Set
2025-09-24;121-150;Humano;58,0;12124,0;18,0;1666,2500000000002;14,0;1462,7800000000002;8,0;583,8800000000001;18;Q3;9;Set
2025-09-24;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;18;Q3;9;Set
2025-09-24;151-180;Humano;32,0;11160,54;8,0;791,4000000000001;7,0;631,6000000000001;6,0;566,6200000000001;18;Q3;9;Set
2025-09-24;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;18;Q3;9;Set
2025-09-24;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;18;Q3;9;Set
2025-09-24;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;18;Q3;9;Set
2025-09-24;361-720;Humano;1432,0;1025467,9800000001;486,0;234490,14;385,0;181890,15000000002;174,0;52076,259999999995;18;Q3;9;Set
2025-09-24;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-24;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;18;Q3;9;Set
2025-09-24;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18;Q3;9;Set
2025-09-25;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-25;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-25;0-30;Humano;18,0;5190,69;10,0;644,95;7,0;505,2500000000001;7,0;505,2500000000001;19;Q3;9;Set
2025-09-25;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;19;Q3;9;Set
2025-09-25;31-60;Humano;43,0;10702,44;12,0;2256,96;11,0;2203,0;7,0;539,2;19;Q3;9;Set
2025-09-25;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;19;Q3;9;Set
2025-09-25;61-90;Humano;9,0;3393,6099999999997;4,0;1529,1399999999999;2,0;90,74;1,0;30,84;19;Q3;9;Set
2025-09-25;61-90;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-25;91-120;Humano;15,0;4784,450000000001;1,0;313,26;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-25;91-120;Robô;126,0;83765,84999999998;7,0;1201,6599999999999;3,0;901,6399999999999;1,0;58,21;19;Q3;9;Set
2025-09-25;121-150;Humano;81,0;22041,34;24,0;6007,0;16,0;2131,98;8,0;583,8800000000001;19;Q3;9;Set
2025-09-25;121-150;Robô;138,0;83032,15;21,0;2161,31;15,0;1450,8700000000003;8,0;450,71000000000004;19;Q3;9;Set
2025-09-25;151-180;Humano;48,0;17114,34;9,0;965,52;8,0;805,72;6,0;566,6200000000001;19;Q3;9;Set
2025-09-25;151-180;Robô;59,0;41408,11;9,0;901,2;7,0;676,4200000000001;7,0;676,4200000000001;19;Q3;9;Set
2025-09-25;181-360;Humano;499,0;217289,62;131,0;30031,79;90,0;22049,249999999996;48,0;8585,140000000001;19;Q3;9;Set
2025-09-25;181-360;Robô;369,0;207348,78;55,0;11841,779999999999;43,0;10643,84;24,0;4295,889999999999;19;Q3;9;Set
2025-09-25;361-720;Humano;1442,0;1028684,1200000001;491,0;235780,15999999997;390,0;183180,17;178,0;53294,37000000001;19;Q3;9;Set
2025-09-25;361-720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-25;Maior 720;Humano;132,0;59048,17;43,0;14011,130000000001;28,0;9671,439999999999;11,0;2191,8000000000006;19;Q3;9;Set
2025-09-25;Maior 720;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19;Q3;9;Set
2025-09-26;Preventivo;Humano;21,0;1309,99;18,0;1103,35;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-26;Preventivo;Robô;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20;Q3;9;Set
2025-09-26;0-30;Humano;25,0;7008,49;14,0;1503,8500000000004;11,0;1364,15;8,0;585,1500000000001;20;Q3;9;Set
2025-09-26;0-30;Robô;36,0;3341,02;27,0;2371,0299999999997;20,0;1960,5900000000001;11,0;1309,8700000000001;20;Q3;9;Set
2025-09-26;31-60;Humano;60,0;16544,75;19,0;3681,81;17,0;3627,13;10,0;929,31;20;Q3;9;Set
2025-09-26;31-60;Robô;31,0;3750,24;25,0;3171,3499999999995;14,0;2730,3799999999997;3,0;456,2;20;Q3;9;Set
2025-09-26;61-90;Humano;18,0;7388,16;9,0;4485,89;6,0;2645,36;2,0;110,74000000000001;20;Q3;9;Set
